local,total_area_plantada_hectare,total_cacau_semente_hectare
Monte Azul (MG),..,-
Monte Belo (MG),..,-
Monte Carmelo (MG),..,-
Monte Formoso (MG),..,-
Monte Santo de Minas (MG),..,-
Montes Claros (MG),..,-
Monte Sião (MG),..,-
Montezuma (MG),..,-
Morada Nova de Minas (MG),..,-
Morro da Garça (MG),..,-
Morro do Pilar (MG),..,-
Munhoz (MG),..,-
Muriaé (MG),..,-
Mutum (MG),..,-
Muzambinho (MG),..,-
Nacip Raydan (MG),..,-
Nanuque (MG),..,-
Naque (MG),..,-
Natalândia (MG),..,-
Natércia (MG),..,-
Nazareno (MG),..,-
Nepomuceno (MG),..,-
Ninheira (MG),..,-
Nova Belém (MG),..,-
Nova Era (MG),..,-
Nova Lima (MG),..,-
Nova Módica (MG),..,-
Nova Ponte (MG),..,-
Nova Porteirinha (MG),..,-
Nova Resende (MG),..,-
Nova Serrana (MG),..,-
Novo Cruzeiro (MG),..,-
Novo Oriente de Minas (MG),..,-
Novorizonte (MG),..,-
Olaria (MG),..,-
Olhos-d'Água (MG),..,-
Olímpio Noronha (MG),..,-
Oliveira (MG),..,-
Oliveira Fortes (MG),..,-
Onça de Pitangui (MG),..,-
Oratórios (MG),..,-
Orizânia (MG),..,-
Ouro Branco (MG),..,-
Ouro Fino (MG),..,-
Ouro Preto (MG),..,-
Ouro Verde de Minas (MG),..,-
Padre Carvalho (MG),..,-
Padre Paraíso (MG),..,-
Paineiras (MG),..,-
Pains (MG),..,-
Pai Pedro (MG),..,-
Paiva (MG),..,-
Palma (MG),..,-
Palmópolis (MG),..,5
Papagaios (MG),..,-
Paracatu (MG),..,-
Pará de Minas (MG),..,-
Paraguaçu (MG),..,-
Paraisópolis (MG),..,-
Paraopeba (MG),..,-
Passabém (MG),..,-
Passa Quatro (MG),..,-
Passa Tempo (MG),..,-
Passa Vinte (MG),..,-
Passos (MG),..,-
Patis (MG),..,-
Patos de Minas (MG),..,-
Patrocínio (MG),..,-
Patrocínio do Muriaé (MG),..,-
Paula Cândido (MG),..,-
Paulistas (MG),..,-
Pavão (MG),..,-
Peçanha (MG),..,-
Pedra Azul (MG),..,-
Pedra Bonita (MG),..,-
Pedra do Anta (MG),..,-
Pedra do Indaiá (MG),..,-
Pedra Dourada (MG),..,-
Pedralva (MG),..,-
Pedras de Maria da Cruz (MG),..,-
Pedrinópolis (MG),..,-
Pedro Leopoldo (MG),..,-
Pedro Teixeira (MG),..,-
Pequeri (MG),..,-
Pequi (MG),..,-
Perdigão (MG),..,-
Perdizes (MG),..,-
Perdões (MG),..,-
Periquito (MG),..,-
Pescador (MG),..,-
Piau (MG),..,-
Piedade de Caratinga (MG),..,-
Piedade de Ponte Nova (MG),..,-
Piedade do Rio Grande (MG),..,-
Piedade dos Gerais (MG),..,-
Pimenta (MG),..,-
Pingo-d'Água (MG),..,-
Pintópolis (MG),..,-
Piracema (MG),..,-
Pirajuba (MG),..,-
Piranga (MG),..,-
Piranguçu (MG),..,-
Piranguinho (MG),..,-
Pirapetinga (MG),..,-
Pirapora (MG),..,-
Piraúba (MG),..,-
Pitangui (MG),..,-
Piumhi (MG),..,-
Planura (MG),..,-
Poço Fundo (MG),..,-
Poços de Caldas (MG),..,-
Pocrane (MG),..,-
Pompéu (MG),..,-
Ponte Nova (MG),..,-
Ponto Chique (MG),..,-
Ponto dos Volantes (MG),..,-
Porteirinha (MG),..,-
Porto Firme (MG),..,-
Poté (MG),..,-
Pouso Alegre (MG),..,-
Pouso Alto (MG),..,-
Prados (MG),..,-
Prata (MG),..,-
Pratápolis (MG),..,-
Pratinha (MG),..,-
Presidente Bernardes (MG),..,-
Presidente Juscelino (MG),..,-
Presidente Kubitschek (MG),..,-
Presidente Olegário (MG),..,-
Alto Jequitibá (MG),..,-
Prudente de Morais (MG),..,-
Quartel Geral (MG),..,-
Queluzito (MG),..,-
Raposos (MG),..,-
Raul Soares (MG),..,-
Recreio (MG),..,-
Reduto (MG),..,-
Resende Costa (MG),..,-
Resplendor (MG),..,-
Ressaquinha (MG),..,-
Riachinho (MG),..,-
Riacho dos Machados (MG),..,-
Ribeirão das Neves (MG),..,-
Ribeirão Vermelho (MG),..,-
Rio Acima (MG),..,-
Rio Casca (MG),..,-
Rio Doce (MG),..,-
Rio do Prado (MG),..,-
Rio Espera (MG),..,-
Rio Manso (MG),..,-
Rio Novo (MG),..,-
Rio Paranaíba (MG),..,-
Rio Pardo de Minas (MG),..,-
Rio Piracicaba (MG),..,-
Rio Pomba (MG),..,-
Rio Preto (MG),..,-
Rio Vermelho (MG),..,-
Ritápolis (MG),..,-
Rochedo de Minas (MG),..,-
Rodeiro (MG),..,-
Romaria (MG),..,-
Rosário da Limeira (MG),..,-
Rubelita (MG),..,-
Rubim (MG),..,-
Sabará (MG),..,-
Sabinópolis (MG),..,-
Sacramento (MG),..,-
Salinas (MG),..,-
Salto da Divisa (MG),..,-
Santa Bárbara (MG),..,-
Santa Bárbara do Leste (MG),..,-
Santa Bárbara do Monte Verde (MG),..,-
Santa Bárbara do Tugúrio (MG),..,-
Santa Cruz de Minas (MG),..,...
Santa Cruz de Salinas (MG),..,-
Santa Cruz do Escalvado (MG),..,-
Santa Efigênia de Minas (MG),..,-
Santa Fé de Minas (MG),..,-
Santa Helena de Minas (MG),..,-
Santa Juliana (MG),..,-
Santa Luzia (MG),..,-
Santa Margarida (MG),..,-
Santa Maria de Itabira (MG),..,-
Santa Maria do Salto (MG),..,-
Santa Maria do Suaçuí (MG),..,-
Santana da Vargem (MG),..,-
Santana de Cataguases (MG),..,-
Santana de Pirapama (MG),..,-
Santana do Deserto (MG),..,-
Santana do Garambéu (MG),..,-
Santana do Jacaré (MG),..,-
Santana do Manhuaçu (MG),..,-
Santana do Paraíso (MG),..,-
Santana do Riacho (MG),..,-
Santana dos Montes (MG),..,-
Santa Rita de Caldas (MG),..,-
Santa Rita de Jacutinga (MG),..,-
Santa Rita de Minas (MG),..,-
Santa Rita de Ibitipoca (MG),..,-
Santa Rita do Itueto (MG),..,-
Santa Rita do Sapucaí (MG),..,-
Santa Rosa da Serra (MG),..,-
Santa Vitória (MG),..,-
Santo Antônio do Amparo (MG),..,-
Santo Antônio do Aventureiro (MG),..,-
Santo Antônio do Grama (MG),..,-
Santo Antônio do Itambé (MG),..,-
Santo Antônio do Jacinto (MG),..,-
Santo Antônio do Monte (MG),..,-
Santo Antônio do Retiro (MG),..,-
Santo Antônio do Rio Abaixo (MG),..,-
Santo Hipólito (MG),..,-
Santos Dumont (MG),..,-
São Bento Abade (MG),..,-
São Brás do Suaçuí (MG),..,-
São Domingos das Dores (MG),..,-
São Domingos do Prata (MG),..,-
São Félix de Minas (MG),..,-
São Francisco (MG),..,-
São Francisco de Paula (MG),..,-
São Francisco de Sales (MG),..,-
São Francisco do Glória (MG),..,-
São Geraldo (MG),..,-
São Geraldo da Piedade (MG),..,-
São Geraldo do Baixio (MG),..,-
São Gonçalo do Abaeté (MG),..,-
São Gonçalo do Pará (MG),..,-
São Gonçalo do Rio Abaixo (MG),..,-
São Gonçalo do Sapucaí (MG),..,-
São Gotardo (MG),..,-
São João Batista do Glória (MG),..,-
São João da Lagoa (MG),..,-
São João da Mata (MG),..,-
São João da Ponte (MG),..,-
São João das Missões (MG),..,-
São João del Rei (MG),..,-
São João do Manhuaçu (MG),..,-
São João do Manteninha (MG),..,-
São João do Oriente (MG),..,-
São João do Pacuí (MG),..,-
São João do Paraíso (MG),..,-
São João Evangelista (MG),..,-
São João Nepomuceno (MG),..,-
São Joaquim de Bicas (MG),..,-
São José da Barra (MG),..,-
São José da Lapa (MG),..,-
São José da Safira (MG),..,-
São José da Varginha (MG),..,-
São José do Alegre (MG),..,-
São José do Divino (MG),..,-
São José do Goiabal (MG),..,-
São José do Jacuri (MG),..,-
São José do Mantimento (MG),..,-
São Lourenço (MG),..,-
São Miguel do Anta (MG),..,-
São Pedro da União (MG),..,-
São Pedro dos Ferros (MG),..,-
São Pedro do Suaçuí (MG),..,-
São Romão (MG),..,-
São Roque de Minas (MG),..,-
São Sebastião da Bela Vista (MG),..,-
São Sebastião da Vargem Alegre (MG),..,-
São Sebastião do Anta (MG),..,-
São Sebastião do Maranhão (MG),..,-
São Sebastião do Oeste (MG),..,-
São Sebastião do Paraíso (MG),..,-
São Sebastião do Rio Preto (MG),..,-
São Sebastião do Rio Verde (MG),..,-
São Tiago (MG),..,-
São Tomás de Aquino (MG),..,-
São Tomé das Letras (MG),..,-
São Vicente de Minas (MG),..,-
Sapucaí-Mirim (MG),..,-
Sardoá (MG),..,-
Sarzedo (MG),..,-
Setubinha (MG),..,-
Sem-Peixe (MG),..,-
Senador Amaral (MG),..,-
Senador Cortes (MG),..,-
Senador Firmino (MG),..,-
Senador José Bento (MG),..,-
Senador Modestino Gonçalves (MG),..,-
Senhora de Oliveira (MG),..,-
Senhora do Porto (MG),..,-
Senhora dos Remédios (MG),..,-
Sericita (MG),..,-
Seritinga (MG),..,-
Serra Azul de Minas (MG),..,-
Serra da Saudade (MG),..,-
Serra dos Aimorés (MG),..,-
Serra do Salitre (MG),..,-
Serrania (MG),..,-
Serranópolis de Minas (MG),..,-
Serranos (MG),..,-
Serro (MG),..,-
Sete Lagoas (MG),..,-
Silveirânia (MG),..,-
Silvianópolis (MG),..,-
Simão Pereira (MG),..,-
Simonésia (MG),..,-
Sobrália (MG),..,-
Soledade de Minas (MG),..,-
Tabuleiro (MG),..,-
Taiobeiras (MG),..,-
Taparuba (MG),..,-
Tapira (MG),..,-
Tapiraí (MG),..,-
Taquaraçu de Minas (MG),..,-
Tarumirim (MG),..,-
Teixeiras (MG),..,-
Teófilo Otoni (MG),..,-
Timóteo (MG),..,-
Tiradentes (MG),..,-
Tiros (MG),..,-
Tocantins (MG),..,-
Tocos do Moji (MG),..,-
Toledo (MG),..,-
Tombos (MG),..,-
Três Corações (MG),..,-
Três Marias (MG),..,-
Três Pontas (MG),..,-
Tumiritinga (MG),..,-
Tupaciguara (MG),..,-
Turmalina (MG),..,-
Turvolândia (MG),..,-
Ubá (MG),..,-
Ubaí (MG),..,-
Ubaporanga (MG),..,-
Uberaba (MG),..,-
Uberlândia (MG),..,-
Umburatiba (MG),..,-
Unaí (MG),..,-
União de Minas (MG),..,-
Uruana de Minas (MG),..,-
Urucânia (MG),..,-
Urucuia (MG),..,-
Vargem Alegre (MG),..,-
Vargem Bonita (MG),..,-
Vargem Grande do Rio Pardo (MG),..,-
Varginha (MG),..,-
Varjão de Minas (MG),..,-
Várzea da Palma (MG),..,-
Varzelândia (MG),..,-
Vazante (MG),..,-
Verdelândia (MG),..,-
Veredinha (MG),..,-
Veríssimo (MG),..,-
Vermelho Novo (MG),..,-
Vespasiano (MG),..,-
Viçosa (MG),..,-
Vieiras (MG),..,-
Mathias Lobato (MG),..,-
Virgem da Lapa (MG),..,-
Virgínia (MG),..,-
Virginópolis (MG),..,-
Virgolândia (MG),..,-
Visconde do Rio Branco (MG),..,-
Volta Grande (MG),..,-
Wenceslau Braz (MG),..,-
Afonso Cláudio (ES),..,1
Águia Branca (ES),..,142
Água Doce do Norte (ES),..,2
Alegre (ES),..,-
Alfredo Chaves (ES),..,21
Alto Rio Novo (ES),..,-
Anchieta (ES),..,30
Apiacá (ES),..,-
Aracruz (ES),..,81
Atílio Vivácqua (ES),..,-
Baixo Guandu (ES),..,8
Barra de São Francisco (ES),..,8
Boa Esperança (ES),..,14
Bom Jesus do Norte (ES),..,-
Brejetuba (ES),..,-
Cachoeiro de Itapemirim (ES),..,6
Cariacica (ES),..,1
Castelo (ES),..,-
Colatina (ES),..,406
Conceição da Barra (ES),..,27
Conceição do Castelo (ES),..,-
Divino de São Lourenço (ES),..,-
Domingos Martins (ES),..,-
Dores do Rio Preto (ES),..,-
Ecoporanga (ES),..,14
Fundão (ES),..,20
Governador Lindenberg (ES),..,125
Guaçuí (ES),..,-
Guarapari (ES),..,57
Ibatiba (ES),..,-
Ibiraçu (ES),..,40
Ibitirama (ES),..,-
Iconha (ES),..,22
Irupi (ES),..,-
Itaguaçu (ES),..,13
Itapemirim (ES),..,-
Itarana (ES),..,13
Iúna (ES),..,-
Jaguaré (ES),..,39
Jerônimo Monteiro (ES),..,-
João Neiva (ES),..,93
Laranja da Terra (ES),..,2
Linhares (ES),..,8167
Mantenópolis (ES),..,-
Marataízes (ES),..,-
Marechal Floriano (ES),..,-
Marilândia (ES),..,165
Mimoso do Sul (ES),..,-
Montanha (ES),..,-
Mucurici (ES),..,-
Muniz Freire (ES),..,-
Muqui (ES),..,-
Nova Venécia (ES),..,60
Pancas (ES),..,126
Pedro Canário (ES),..,-
Pinheiros (ES),..,23
Piúma (ES),..,3
Ponto Belo (ES),..,-
Presidente Kennedy (ES),..,-
Rio Bananal (ES),..,511
Rio Novo do Sul (ES),..,12
Santa Leopoldina (ES),..,7
Santa Maria de Jetibá (ES),..,10
Santa Teresa (ES),..,82
São Domingos do Norte (ES),..,48
São Gabriel da Palha (ES),..,54
São José do Calçado (ES),..,-
São Mateus (ES),..,460
São Roque do Canaã (ES),..,15
Serra (ES),..,3
Sooretama (ES),..,63
Vargem Alta (ES),..,-
Venda Nova do Imigrante (ES),..,-
Viana (ES),..,2
Vila Pavão (ES),..,3
Vila Valério (ES),..,52
Vila Velha (ES),..,-
Vitória (ES),..,...
Angra dos Reis (RJ),..,-
Aperibé (RJ),..,-
Araruama (RJ),..,-
Areal (RJ),..,-
Armação dos Búzios (RJ),..,-
Barra do Piraí (RJ),..,-
Barra Mansa (RJ),..,-
Belford Roxo (RJ),..,...
Bom Jardim (RJ),..,-
Bom Jesus do Itabapoana (RJ),..,-
Cabo Frio (RJ),..,-
Cachoeiras de Macacu (RJ),..,-
Cambuci (RJ),..,-
Carapebus (RJ),..,-
Comendador Levy Gasparian (RJ),..,-
Campos dos Goytacazes (RJ),..,-
Cantagalo (RJ),..,-
Cardoso Moreira (RJ),..,-
Carmo (RJ),..,-
Casimiro de Abreu (RJ),..,-
Conceição de Macabu (RJ),..,-
Cordeiro (RJ),..,-
Duas Barras (RJ),..,-
Duque de Caxias (RJ),..,-
Engenheiro Paulo de Frontin (RJ),..,-
Guapimirim (RJ),..,-
Iguaba Grande (RJ),..,-
Itaboraí (RJ),..,-
Itaguaí (RJ),..,-
Italva (RJ),..,-
Itaocara (RJ),..,-
Itaperuna (RJ),..,-
Itatiaia (RJ),..,...
Japeri (RJ),..,-
Laje do Muriaé (RJ),..,-
Macaé (RJ),..,-
Macuco (RJ),..,-
Magé (RJ),..,-
Mangaratiba (RJ),..,-
Maricá (RJ),..,-
Mendes (RJ),..,-
Mesquita (RJ),..,...
Miguel Pereira (RJ),..,-
Miracema (RJ),..,-
Natividade (RJ),..,-
Niterói (RJ),..,...
Nova Friburgo (RJ),..,-
Nova Iguaçu (RJ),..,-
Paracambi (RJ),..,-
Paraíba do Sul (RJ),..,-
Paraty (RJ),..,-
Paty do Alferes (RJ),..,-
Petrópolis (RJ),..,-
Pinheiral (RJ),..,-
Piraí (RJ),..,-
Porciúncula (RJ),..,-
Porto Real (RJ),..,-
Quatis (RJ),..,-
Queimados (RJ),..,-
Quissamã (RJ),..,-
Resende (RJ),..,-
Rio Bonito (RJ),..,-
Rio Claro (RJ),..,-
Rio das Flores (RJ),..,-
Rio das Ostras (RJ),..,-
Rio de Janeiro (RJ),..,-
Santa Maria Madalena (RJ),..,-
Santo Antônio de Pádua (RJ),..,-
São Francisco de Itabapoana (RJ),..,-
São Fidélis (RJ),..,-
São Gonçalo (RJ),..,-
São João da Barra (RJ),..,-
São José de Ubá (RJ),..,-
São José do Vale do Rio Preto (RJ),..,-
São Pedro da Aldeia (RJ),..,-
São Sebastião do Alto (RJ),..,-
Sapucaia (RJ),..,-
Saquarema (RJ),..,-
Seropédica (RJ),..,-
Silva Jardim (RJ),..,-
Sumidouro (RJ),..,-
Tanguá (RJ),..,-
Teresópolis (RJ),..,-
Trajano de Moraes (RJ),..,-
Três Rios (RJ),..,-
Valença (RJ),..,-
Varre-Sai (RJ),..,-
Vassouras (RJ),..,-
Volta Redonda (RJ),..,-
Adamantina (SP),..,-
Adolfo (SP),..,-
Aguaí (SP),..,-
Águas da Prata (SP),..,-
Águas de Lindóia (SP),..,-
Águas de Santa Bárbara (SP),..,-
Águas de São Pedro (SP),..,...
Agudos (SP),..,-
Alambari (SP),..,-
Alfredo Marcondes (SP),..,-
Altair (SP),..,-
Altinópolis (SP),..,-
Alto Alegre (SP),..,-
Alumínio (SP),..,-
Álvares Florence (SP),..,-
Álvares Machado (SP),..,-
Álvaro de Carvalho (SP),..,-
Alvinlândia (SP),..,-
Americana (SP),..,-
Américo Brasiliense (SP),..,-
Américo de Campos (SP),..,-
Amparo (SP),..,-
Analândia (SP),..,-
Andradina (SP),..,-
Angatuba (SP),..,-
Anhembi (SP),..,-
Anhumas (SP),..,-
Aparecida (SP),..,-
Aparecida d'Oeste (SP),..,-
Apiaí (SP),..,-
Araçariguama (SP),..,-
Araçatuba (SP),..,-
Araçoiaba da Serra (SP),..,-
Aramina (SP),..,-
Arandu (SP),..,-
Arapeí (SP),..,-
Araraquara (SP),..,-
Araras (SP),..,-
Arco-Íris (SP),..,-
Arealva (SP),..,-
Areias (SP),..,-
Areiópolis (SP),..,-
Ariranha (SP),..,-
Artur Nogueira (SP),..,-
Arujá (SP),..,...
Aspásia (SP),..,-
Assis (SP),..,-
Atibaia (SP),..,-
Auriflama (SP),..,-
Avaí (SP),..,-
Avanhandava (SP),..,-
Avaré (SP),..,-
Bady Bassitt (SP),..,-
Balbinos (SP),..,-
Bálsamo (SP),..,-
Bananal (SP),..,-
Barão de Antonina (SP),..,-
Barbosa (SP),..,-
Bariri (SP),..,-
Barra Bonita (SP),..,-
Barra do Chapéu (SP),..,-
Barra do Turvo (SP),..,-
Barretos (SP),..,-
Barrinha (SP),..,-
Barueri (SP),..,...
Bastos (SP),..,-
Batatais (SP),..,-
Bauru (SP),..,-
Bebedouro (SP),..,-
Bento de Abreu (SP),..,-
Bernardino de Campos (SP),..,-
Bertioga (SP),..,...
Bilac (SP),..,-
Birigui (SP),..,-
Biritiba Mirim (SP),..,-
Boa Esperança do Sul (SP),..,-
Bocaina (SP),..,-
Bofete (SP),..,-
Boituva (SP),..,-
Bom Jesus dos Perdões (SP),..,-
Bom Sucesso de Itararé (SP),..,-
Borá (SP),..,-
Boracéia (SP),..,-
Borborema (SP),..,-
Borebi (SP),..,-
Botucatu (SP),..,-
Bragança Paulista (SP),..,-
Braúna (SP),..,-
Brejo Alegre (SP),..,-
Brodowski (SP),..,-
Brotas (SP),..,-
Buri (SP),..,-
Buritama (SP),..,-
Buritizal (SP),..,-
Cabrália Paulista (SP),..,-
Cabreúva (SP),..,-
Caçapava (SP),..,-
Cachoeira Paulista (SP),..,-
Caconde (SP),..,-
Cafelândia (SP),..,-
Caiabu (SP),..,-
Caieiras (SP),..,-
Caiuá (SP),..,-
Cajamar (SP),..,-
Cajati (SP),..,-
Cajobi (SP),..,-
Cajuru (SP),..,-
Campina do Monte Alegre (SP),..,-
Campinas (SP),..,-
Campo Limpo Paulista (SP),..,...
Campos do Jordão (SP),..,-
Campos Novos Paulista (SP),..,-
Cananéia (SP),..,-
Canas (SP),..,-
Cândido Mota (SP),..,-
Cândido Rodrigues (SP),..,-
Canitar (SP),..,-
Capão Bonito (SP),..,-
Capela do Alto (SP),..,-
Capivari (SP),..,-
Caraguatatuba (SP),..,-
Carapicuíba (SP),..,...
Cardoso (SP),..,-
Casa Branca (SP),..,-
Cássia dos Coqueiros (SP),..,-
Castilho (SP),..,-
Catanduva (SP),..,-
Catiguá (SP),..,-
Cedral (SP),..,-
Cerqueira César (SP),..,-
Cerquilho (SP),..,-
Cesário Lange (SP),..,-
Charqueada (SP),..,-
Clementina (SP),..,-
Colina (SP),..,-
Colômbia (SP),..,-
Conchal (SP),..,-
Conchas (SP),..,-
Cordeirópolis (SP),..,-
Coroados (SP),..,-
Coronel Macedo (SP),..,-
Corumbataí (SP),..,-
Cosmópolis (SP),..,-
Cosmorama (SP),..,-
Cotia (SP),..,...
Cravinhos (SP),..,-
Cristais Paulista (SP),..,-
Cruzália (SP),..,-
Cruzeiro (SP),..,-
Cubatão (SP),..,...
Cunha (SP),..,-
Descalvado (SP),..,-
Dirce Reis (SP),..,-
Divinolândia (SP),..,-
Dobrada (SP),..,-
Dois Córregos (SP),..,-
Dolcinópolis (SP),..,-
Dourado (SP),..,-
Dracena (SP),..,-
Duartina (SP),..,-
Dumont (SP),..,-
Echaporã (SP),..,-
Eldorado (SP),..,-
Elias Fausto (SP),..,-
Elisiário (SP),..,-
Embaúba (SP),..,-
Embu das Artes (SP),..,...
Embu-Guaçu (SP),..,-
Emilianópolis (SP),..,-
Engenheiro Coelho (SP),..,-
Espírito Santo do Pinhal (SP),..,-
Espírito Santo do Turvo (SP),..,-
Estrela d'Oeste (SP),..,-
Estrela do Norte (SP),..,-
Euclides da Cunha Paulista (SP),..,-
Fartura (SP),..,-
Fernandópolis (SP),..,-
Fernando Prestes (SP),..,-
Fernão (SP),..,-
Ferraz de Vasconcelos (SP),..,...
Flora Rica (SP),..,-
Floreal (SP),..,-
Flórida Paulista (SP),..,-
Florínea (SP),..,-
Franca (SP),..,-
Francisco Morato (SP),..,-
Franco da Rocha (SP),..,-
Gabriel Monteiro (SP),..,-
Gália (SP),..,-
Garça (SP),..,-
Gastão Vidigal (SP),..,-
Gavião Peixoto (SP),..,-
General Salgado (SP),..,-
Getulina (SP),..,-
Glicério (SP),..,-
Guaiçara (SP),..,-
Guaimbê (SP),..,-
Guaíra (SP),..,-
Guapiaçu (SP),..,-
Guapiara (SP),..,-
Guará (SP),..,-
Guaraçaí (SP),..,-
Guaraci (SP),..,-
Guarani d'Oeste (SP),..,-
Guarantã (SP),..,-
Guararapes (SP),..,-
Guararema (SP),..,-
Guaratinguetá (SP),..,-
Guareí (SP),..,-
Guariba (SP),..,-
Guarujá (SP),..,-
Guarulhos (SP),..,...
Guatapará (SP),..,-
Guzolândia (SP),..,-
Herculândia (SP),..,-
Holambra (SP),..,-
Hortolândia (SP),..,...
Iacanga (SP),..,-
Iacri (SP),..,-
Iaras (SP),..,-
Ibaté (SP),..,-
Ibirá (SP),..,-
Ibirarema (SP),..,-
Ibitinga (SP),..,-
Ibiúna (SP),..,-
Icém (SP),..,-
Iepê (SP),..,-
Igaraçu do Tietê (SP),..,-
Igarapava (SP),..,-
Igaratá (SP),..,-
Iguape (SP),..,-
Ilhabela (SP),..,...
Ilha Solteira (SP),..,-
Indaiatuba (SP),..,-
Indiana (SP),..,-
Indiaporã (SP),..,-
Inúbia Paulista (SP),..,-
Ipaussu (SP),..,-
Iperó (SP),..,-
Ipeúna (SP),..,-
Ipiguá (SP),..,-
Iporanga (SP),..,-
Ipuã (SP),..,-
Iracemápolis (SP),..,-
Irapuã (SP),..,-
Irapuru (SP),..,-
Itaberá (SP),..,-
Itaí (SP),..,-
Itajobi (SP),..,-
Itaju (SP),..,-
Itanhaém (SP),..,-
Itaoca (SP),..,-
Itapecerica da Serra (SP),..,...
Itapetininga (SP),..,-
Itapeva (SP),..,-
Itapevi (SP),..,...
Itapira (SP),..,-
Itapirapuã Paulista (SP),..,-
Itápolis (SP),..,-
Itaporanga (SP),..,-
Itapuí (SP),..,-
Itapura (SP),..,-
Itaquaquecetuba (SP),..,...
Itararé (SP),..,-
Itariri (SP),..,-
Itatiba (SP),..,-
Itatinga (SP),..,-
Itirapina (SP),..,-
Itirapuã (SP),..,-
Itobi (SP),..,-
Itu (SP),..,-
Itupeva (SP),..,-
Ituverava (SP),..,-
Jaborandi (SP),..,-
Jaboticabal (SP),..,-
Jacareí (SP),..,-
Jaci (SP),..,-
Jacupiranga (SP),..,-
Jaguariúna (SP),..,-
Jales (SP),..,-
Jambeiro (SP),..,-
Jandira (SP),..,...
Jardinópolis (SP),..,-
Jarinu (SP),..,-
Jaú (SP),..,-
Jeriquara (SP),..,-
Joanópolis (SP),..,-
João Ramalho (SP),..,-
José Bonifácio (SP),..,-
Júlio Mesquita (SP),..,-
Jumirim (SP),..,-
Jundiaí (SP),..,-
Junqueirópolis (SP),..,-
Juquiá (SP),..,-
Juquitiba (SP),..,...
Lagoinha (SP),..,-
Laranjal Paulista (SP),..,-
Lavínia (SP),..,-
Lavrinhas (SP),..,-
Leme (SP),..,-
Lençóis Paulista (SP),..,-
Limeira (SP),..,-
Lindóia (SP),..,-
Lins (SP),..,-
Lorena (SP),..,-
Lourdes (SP),..,-
Louveira (SP),..,-
Lucélia (SP),..,-
Lucianópolis (SP),..,-
Luís Antônio (SP),..,-
Luiziânia (SP),..,-
Lupércio (SP),..,-
Lutécia (SP),..,-
Macatuba (SP),..,-
Macaubal (SP),..,-
Macedônia (SP),..,-
Magda (SP),..,-
Mairinque (SP),..,-
Mairiporã (SP),..,...
Manduri (SP),..,-
Marabá Paulista (SP),..,-
Maracaí (SP),..,-
Marapoama (SP),..,-
Mariápolis (SP),..,-
Marília (SP),..,-
Marinópolis (SP),..,-
Martinópolis (SP),..,-
Matão (SP),..,-
Mauá (SP),..,...
Mendonça (SP),..,-
Meridiano (SP),..,-
Mesópolis (SP),..,-
Miguelópolis (SP),..,-
Mineiros do Tietê (SP),..,-
Miracatu (SP),..,-
Mira Estrela (SP),..,-
Mirandópolis (SP),..,-
Mirante do Paranapanema (SP),..,-
Mirassol (SP),..,-
Mirassolândia (SP),..,-
Mococa (SP),..,-
Mogi das Cruzes (SP),..,-
Mogi Guaçu (SP),..,-
Mogi Mirim (SP),..,-
Mombuca (SP),..,-
Monções (SP),..,-
Mongaguá (SP),..,-
Monte Alegre do Sul (SP),..,-
Monte Alto (SP),..,-
Monte Aprazível (SP),..,-
Monte Azul Paulista (SP),..,-
Monte Castelo (SP),..,-
Monteiro Lobato (SP),..,-
Monte Mor (SP),..,-
Morro Agudo (SP),..,-
Morungaba (SP),..,-
Motuca (SP),..,-
Murutinga do Sul (SP),..,-
Nantes (SP),..,-
Narandiba (SP),..,-
Natividade da Serra (SP),..,-
Nazaré Paulista (SP),..,-
Neves Paulista (SP),..,-
Nhandeara (SP),..,-
Nipoã (SP),..,-
Nova Aliança (SP),..,-
Nova Campina (SP),..,-
Nova Canaã Paulista (SP),..,-
Nova Castilho (SP),..,-
Nova Europa (SP),..,-
Nova Granada (SP),..,-
Nova Guataporanga (SP),..,-
Nova Independência (SP),..,-
Novais (SP),..,-
Nova Luzitânia (SP),..,-
Nova Odessa (SP),..,-
Novo Horizonte (SP),..,-
Nuporanga (SP),..,-
Ocauçu (SP),..,-
Óleo (SP),..,-
Olímpia (SP),..,-
Onda Verde (SP),..,-
Oriente (SP),..,-
Orindiúva (SP),..,-
Orlândia (SP),..,-
Osasco (SP),..,...
Oscar Bressane (SP),..,-
Osvaldo Cruz (SP),..,-
Ourinhos (SP),..,-
Ouroeste (SP),..,-
Ouro Verde (SP),..,-
Pacaembu (SP),..,-
Palestina (SP),..,-
Palmares Paulista (SP),..,-
Palmeira d'Oeste (SP),..,-
Palmital (SP),..,-
Panorama (SP),..,-
Paraguaçu Paulista (SP),..,-
Paraibuna (SP),..,-
Paraíso (SP),..,-
Paranapanema (SP),..,-
Paranapuã (SP),..,-
Parapuã (SP),..,-
Pardinho (SP),..,-
Pariquera-Açu (SP),..,-
Parisi (SP),..,-
Patrocínio Paulista (SP),..,-
Paulicéia (SP),..,-
Paulínia (SP),..,-
Paulistânia (SP),..,-
Paulo de Faria (SP),..,-
Pederneiras (SP),..,-
Pedra Bela (SP),..,-
Pedranópolis (SP),..,-
Pedregulho (SP),..,-
Pedreira (SP),..,-
Pedrinhas Paulista (SP),..,-
Pedro de Toledo (SP),..,-
Penápolis (SP),..,-
